,Body ID,Headline,Stance
3644,1497,টরন্টো স্কুল বোর্ড স শিক্ষার্থী বাংলাদেশি মির্জা নাহিয়ান,unrelated
3645,2668,নৈতিক অবক্ষ পাঁচ কারণ কেসিসি জাপা মে প্রার্থী জামানত হারি,agree
3646,2501,রক্তাভ চাঁদ: মুগ্ধ জগতবাসী,unrelated
3647,3536,ট্রাম্প রাশিয়া আমন্ত্রণ জানা পুতিন,agree
3648,4260,ব্যাটারি চালিত স্বয়ংক্রি এয়া টেক্ প্রকাশ্ আনলো নিউজিল্যান্ড,agree
3649,2602,ম দি তাকি আর্জেন্ ভক্ত,agree
3650,2765,শাহজাহান বাচ্চু হত্যাকাণ্ড আনসা আলইসলাম: মনিরুল ইসলাম,unrelated
3651,3710,রাজস্থান হার আ ছিট কোহ,unrelated
3652,95,বদি বিরুদ্ধ প্রমাণ আরো দরকা : স্বরাষ্ট্রমন্ত্রী,agree
3653,2679,শিল্পকলা পদক২০১৭ পে সাত,agree
3654,790,মূল্ পা স্বাধীন লক্ষ্যার্জন হবে: পররাষ্ট্ প্রতিমন্ত্রী,unrelated
3655,3071,শিশুস্বাস্থ্য রক্ষা মৌসুমী ফল শাক সবজি,unrelated
3656,3338,জাপান সর্ববৃহৎ আ মেলা বাংলাদেশ,unrelated
3657,817,জন্মদিন পার্ করা ৯ ছাত্ রড দি পে শিক্ষক,unrelated
3658,4267,নিউইয়র্ প্রথমবার মত অনুষ্ঠিত আবৃত্তি উৎ,unrelated
3659,3164,দেশিবিদেশি শিশু আঁকলো বঙ্গবন্ধু বাংলাদাশ ছ,agree
3660,3467,খালেদা জিয়া ব্রিটিশ আইনজীবী লর্ড কার্লাইল দিল্ যাচ্ছ,agree
3661,4336,সৌন্দর্য রঙ,unrelated
3662,4327,সিআ এক শতাংশ কম কমব সুদ হারও: অর্থমন্ত্রী,agree
3663,2411,মালয়েশিয়া প্রতিরক্ষামন্ত্রী ঢাকা আসছ বৃহস্পতি,agree
3664,4008,সরকার শেষ বাজেট উপস্থাপন ৭ জুন,unrelated
3665,3054,লেগুনা রেষারেষি বা সংঘর্ষ নি ৩,agree
3666,2752,ব্রাজিল দল মিউজিক ভিডিও মিশা জ বিপাশা,unrelated
3667,3585,ইমরান খান সাবেক স্ত্রী জেমিমা অভিনন্দন,agree
3668,2511,ডিজিটাল ওপিয়াম সোস্যাল মিডিয়া প্রতিবন্ধক চিন্ বাংলাদেশ,unrelated
3669,3433,শেষ মুহূর্ কামরান সমর্থন জানালো জাপা,unrelated
3670,2275,৩ মামলা হাইকোর্ট জামিন চা খালেদা জিয়া আবেদন,agree
3671,925,জ দ্বিতী ক্যাম্পা উন্নয়ন ১৮৬৩ টাকা প্রকল্প,agree
3672,1953,দিল্লী অজ্ঞাত রোগ ৪০ গরু মৃত্যু,unrelated
3673,1901,ট্রান চাকা পাহারানো রনি মা গ,agree
3674,3074,পাকিস্তান নির্বাচন চাচাত বোন প্রার্থী ভ তোপ মুখ শাহরুখ,agree
3675,1464,জাপান বন্ধু ক্লাব ঠিকা ইনিয়েস্,unrelated
3676,1726,সালমান তুলানা অক্ষ এ,unrelated
3677,2048,জনগণ কল্যাণ স্ব জবাবদিহি নিশ্চিত : শাহজাহান কামাল,agree
3678,4255,কয়লা দুর্নীতি দা সরকা নাব : নসরুল হামিদ,agree
3679,2634,ছাড় দি মন এসো সুরগাঁ,agree
3680,1644,আসিফ চৌধুরী জিওডি অ্যাওয়ার্ড প্রদান,unrelated
3681,3658,শেখ হাসিনা হাত দেশ বিস্ময়ক উন্নয়ন পথ : তথ্যমন্ত্রী,agree
3682,2567,বসুন্ আবাসি ফ্ল্যাট ৫০ ইয়াবা গ্রেপ্ ২,agree
3683,3673,অপারেটর কথা ৪০ পয়সা,unrelated
3684,3648,চলন্তবা নারী গার্মেন্টস কর্মী ধর্ষণ হত্ অভিযোগ,agree
3685,3957,বঙ্গোপসাগর বহর ডাকাতি ট্রল ২০ জাল অপহরণ,unrelated
3686,2684,সেনাবাহিনী প্রধান জেনার ব্যাজ প্রদান,unrelated
3687,2494,নির্বাচন সংসদ টিআই রিপোর্ট উদ্দেশ্যমূলক : হাছান মাহমুদ,unrelated
3688,3004,তিন নির্বাচন আওয়ামী লীগ মে প্রার্থী চূড়ান্ত,unrelated
3689,3266,বিএন জাতী নির্বাচন অংশ ভ পা : ওবায়দুল কাদ,agree
3690,192,ওসমানী স্কুলছাত্রী ধর্ষণ প্রমাণ পে পুলিশ,agree
3691,920,জাসদ আয়োজিত জনসভা বর্ আহ্বান ফয়জু রহমান,unrelated
3692,4142,রাজশাহী কয়েক বিচ্ছিন্ন ঘট ছাড়া শান্তিপূর্ণ ভোট,unrelated
3693,2445,অধ্যাপক সিরাজুল ইসলাম চৌধুরী ৮৩তম জন্ম উদযাপিত,unrelated
3694,2891,বিশ্ব একাদশ হ খেলব : আফ্রিদি,unrelated
3695,999,ঢা ভর্তি জালিয়াতি অভিযুক্তদ পরীক্ষা দে দা,unrelated
3696,1798,অস্ট্রিয়া পাত্ দিল ব্রাজিল,unrelated
3697,3046,হাটহাজারী ইউ সদস্য হত্ মামলা আসামি গ্রেফ,unrelated
3698,2463,‌রফতানি প্রবৃদ্ধি ঠেকা প্রতিযোগী তৎ র,unrelated
3699,3559,ছাত্রলীগ অনুপ্রবেশকারী শিবিরছাত্রদল জড়িত,agree
3700,32,নেইমারমেসিদ প্রস্তুত সেন্ট পিটার্সবার্গ,agree
3701,221,অর্থনৈতিক অঞ্ রোপণ ২০ লাখ গাছ,unrelated
3702,1851,সিরিয়া ৮০০ উদ্ধারকর্মী জর্ডান সরি নিল ইসরাইল,unrelated
3703,75,আমব দ্বীপ অগ্নুৎপাত : বাসিন্দাদ অন্যত্ সরি নেয়া নির্দেশ,unrelated
3704,1292,বাকৃ ৫৭ বছ পূর্তি উদযাপন অনুষ্ঠান প্যান্ডাল আগুন,agree
3705,1238,পাকিস্তান নির্বাচন ১০ তথ্য,unrelated
3706,1639,টোকিও ইন্টেরি লাইফস্টাইল মেলা বাংলাদাশ অংশগ্রহণ,unrelated
3707,1020,হার্ভ আত্মসমর্পণ,unrelated
3708,1471,নিরাপদ কর্মপরি খা,agree
3709,1274,কয়লাখনি দুর্নীতি : খালেদা জিয়া বিরুদ্ধ শুনানি ২৬ জুন,unrelated
3710,4110,মধ্যরা শেষ ৩ নির্বাচন প্ প্রচারণা,unrelated
3711,1894,বিদেশি কখনো নির্বাচন হস্তক্ষেপ : তোফায়,agree
3712,3333,মাদকমুক্ত দেশ গড় জনগণ সম্পৃক্ত,agree
3713,594,সারাদাশ সড়ক দুর্ঘটনা ৩১ মৃত্যু এরশাদ শোক,agree
3714,1605,কুমিল্লা বিশ্ববিদ্যাল খুল,agree
3715,1600,ঢাকা গ্যাস সংকট চুলা জ্ টিমটিম,unrelated
3716,1372,স্ত্রী দা আসিফ অসুস্থ কা কর্তৃপক্ষ বল ভালো আছ,agree
3717,1773,নেইমার পাশ দাঁড়া কাকা,unrelated
3718,3619,স্তন ক্যান্সা গ্রাম মোবাইল অ্যাপ,unrelated
3719,2376,বড় পুকুরিয়ায় কয়লা চুরি বিএন কর : হাছান মাহমুদ,unrelated
3720,2605,অন্য খ চা ফ্রান্স,agree
3721,550,কসমেটিক্ ভালোমন্দ,unrelated
3722,298,কাজীপাড়া শ্বশু বাড়ি জামাই লাশ উদ্ধা,unrelated
3723,2255,রাইড শেয়ারিং সেবা প্রতারণা যাত্রী হয়রানি,unrelated
3724,1265,কেমো ছাড়া ক্যান্সা কোষ ধ্বংস,agree
3725,4343,ই বৈশাখী উৎ বিজ্ঞান মেলা ১৪ তারিখ,unrelated
